0.002,0.002,0.002,0.004,0.002,0.006,0.006,0.012,0.013,0.012,0.019,0.012,0.015,0.029,0.02,0.029,0.025,0.038,0.034,0.031,0.043,0.046,0.051,0.053,0.046,0.055,0.048,0.043,0.049,0.032,0.037,0.027,0.027,0.027,0.024,0.013,0.025,0.015,0.006,0.005,0.009,0.006
0.039,0.044,0.049,0.044,0.057,0.065,0.069,0.058,0.054,0.055,0.047,0.052,0.05,0.038,0.033,0.028,0.03,0.033,0.021,0.022,0.027,0.015,0.015,0.008,0.01,0.005,0.004,0.002,0.003,0.006,0.004,0.001,0.005,0,0.004,0.002,0,0.001,0,0,0,0
0,0,0,0,0,0,0,0,0,0.001,0,0.001,0.002,0,0.003,0.001,0.005,0.003,0.004,0.011,0.007,0.008,0.015,0.012,0.016,0.021,0.02,0.032,0.028,0.048,0.052,0.065,0.074,0.079,0.07,0.076,0.063,0.06,0.077,0.062,0.046,0.038
0.001,0,0,0.001,0.002,0.007,0.003,0.006,0.007,0.004,0.011,0.007,0.007,0.014,0.012,0.015,0.02,0.024,0.024,0.03,0.04,0.045,0.047,0.049,0.048,0.064,0.058,0.052,0.051,0.052,0.036,0.046,0.048,0.034,0.023,0.027,0.025,0.018,0.016,0.005,0.012,0.009
0.001,0,0,0,0,0.001,0,0,0.001,0.002,0.002,0.001,0.005,0.003,0.005,0.005,0.007,0.009,0.006,0.006,0.012,0.012,0.019,0.02,0.025,0.029,0.033,0.04,0.052,0.048,0.058,0.06,0.07,0.078,0.065,0.073,0.041,0.067,0.038,0.037,0.038,0.031
0.001,0.001,0.002,0.001,0.001,0,0.004,0.001,0.003,0.002,0.005,0.004,0.008,0.009,0.004,0.012,0.007,0.01,0.01,0.019,0.014,0.025,0.023,0.037,0.042,0.042,0.045,0.054,0.072,0.049,0.058,0.05,0.065,0.046,0.045,0.046,0.05,0.023,0.038,0.027,0.025,0.02
0,0,0,0,0,0,0.001,0,0,0.004,0,0,0,0,0.003,0.005,0.003,0.003,0.001,0.002,0.006,0.003,0.004,0.005,0.011,0.008,0.015,0.02,0.023,0.03,0.04,0.036,0.053,0.055,0.066,0.076,0.099,0.104,0.096,0.084,0.076,0.068
0.007,0.013,0.017,0.014,0.021,0.02,0.026,0.032,0.04,0.047,0.045,0.036,0.051,0.052,0.047,0.064,0.045,0.066,0.048,0.042,0.037,0.025,0.019,0.032,0.022,0.02,0.019,0.014,0.014,0.011,0.01,0.011,0.005,0.003,0.008,0.001,0.005,0.002,0.005,0.001,0,0.003
0.004,0,0.002,0.006,0.003,0.004,0.004,0.005,0.001,0.009,0.007,0.005,0.004,0.009,0.012,0.01,0.017,0.022,0.015,0.027,0.035,0.037,0.043,0.03,0.047,0.054,0.049,0.054,0.051,0.057,0.047,0.058,0.041,0.046,0.033,0.032,0.031,0.026,0.018,0.02,0.013,0.012
0.022,0.037,0.043,0.047,0.05,0.049,0.056,0.051,0.057,0.057,0.053,0.055,0.048,0.041,0.039,0.03,0.04,0.028,0.023,0.023,0.017,0.014,0.018,0.012,0.018,0.011,0.007,0.01,0.004,0.007,0.004,0.003,0.005,0.003,0.009,0,0,0.002,0.001,0.001,0.003,0.002
0.001,0.004,0.003,0.005,0.002,0.009,0.005,0.007,0.008,0.016,0.008,0.014,0.025,0.027,0.028,0.025,0.038,0.045,0.05,0.041,0.04,0.044,0.043,0.044,0.048,0.054,0.037,0.041,0.034,0.035,0.031,0.025,0.031,0.027,0.024,0.02,0.01,0.017,0.009,0.008,0.009,0.008
0.002,0.008,0.006,0.008,0.011,0.005,0.005,0.011,0.018,0.024,0.011,0.02,0.029,0.038,0.029,0.029,0.042,0.038,0.048,0.051,0.043,0.047,0.065,0.041,0.043,0.045,0.041,0.035,0.028,0.026,0.024,0.026,0.024,0.018,0.014,0.011,0.007,0.009,0.007,0.005,0.005,0.003
0.046,0.034,0.057,0.055,0.055,0.07,0.065,0.061,0.065,0.053,0.074,0.056,0.045,0.041,0.035,0.03,0.014,0.02,0.021,0.016,0.017,0.007,0.008,0.011,0.007,0,0.006,0.005,0.002,0.004,0.003,0,0.002,0.002,0.006,0,0,0,0.003,0.001,0.002,0.001
0.017,0.022,0.027,0.033,0.024,0.031,0.035,0.052,0.052,0.05,0.058,0.054,0.056,0.048,0.043,0.046,0.038,0.035,0.042,0.044,0.025,0.021,0.025,0.013,0.015,0.016,0.014,0.008,0.006,0.008,0.01,0.009,0.003,0.001,0.002,0.004,0.006,0.002,0.001,0.003,0,0.001
0,0,0,0,0,0.001,0,0,0,0,0,0,0,0.001,0,0,0,0.001,0.002,0.001,0.001,0.004,0.002,0.002,0.004,0.004,0.004,0.004,0.009,0.01,0.009,0.021,0.014,0.027,0.038,0.057,0.083,0.097,0.125,0.173,0.169,0.137
0.003,0.006,0.006,0.007,0.011,0.013,0.007,0.017,0.012,0.014,0.017,0.022,0.032,0.043,0.032,0.046,0.05,0.036,0.047,0.061,0.036,0.057,0.038,0.048,0.034,0.036,0.031,0.029,0.036,0.037,0.015,0.018,0.024,0.01,0.012,0.01,0.014,0.008,0.007,0.01,0.003,0.005
0.001,0.001,0.002,0,0,0.001,0.004,0.003,0.002,0.003,0.006,0.008,0.005,0.011,0.014,0.012,0.012,0.019,0.014,0.017,0.024,0.029,0.029,0.037,0.04,0.039,0.044,0.06,0.048,0.068,0.076,0.056,0.047,0.063,0.034,0.036,0.036,0.031,0.031,0.012,0.013,0.012
0.001,0.002,0.001,0,0.002,0.003,0.001,0.001,0.002,0.002,0.004,0,0.008,0.002,0.008,0.003,0.014,0.007,0.011,0.01,0.012,0.008,0.014,0.026,0.031,0.032,0.047,0.049,0.056,0.063,0.057,0.054,0.057,0.067,0.071,0.056,0.061,0.047,0.031,0.037,0.022,0.02
0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0.002,0.001,0.002,0.002,0.002,0.004,0.004,0.004,0.004,0.006,0.005,0.006,0.01,0.01,0.013,0.02,0.015,0.033,0.05,0.045,0.056,0.084,0.089,0.118,0.117,0.121,0.103,0.073
0.006,0.007,0.014,0.01,0.021,0.023,0.029,0.026,0.026,0.036,0.031,0.055,0.053,0.048,0.056,0.054,0.051,0.057,0.052,0.046,0.049,0.032,0.034,0.029,0.029,0.025,0.021,0.018,0.018,0.009,0.005,0.006,0.005,0.003,0.005,0.002,0,0.003,0.004,0,0.001,0.001
0.019,0.018,0.011,0.036,0.03,0.038,0.035,0.039,0.041,0.041,0.057,0.054,0.047,0.056,0.047,0.044,0.054,0.052,0.043,0.03,0.035,0.022,0.023,0.017,0.017,0.014,0.013,0.012,0.008,0.006,0.012,0.006,0.006,0.002,0.002,0.001,0.004,0.002,0.001,0.002,0.003,0
0.017,0.032,0.039,0.044,0.04,0.048,0.059,0.045,0.06,0.055,0.058,0.059,0.054,0.043,0.046,0.038,0.036,0.021,0.025,0.036,0.022,0.025,0.019,0.012,0.016,0.002,0.013,0.005,0.004,0.006,0,0.006,0.003,0.003,0.002,0.001,0.002,0.001,0,0.001,0.001,0.001
0.012,0.012,0.018,0.018,0.026,0.026,0.023,0.031,0.027,0.054,0.053,0.051,0.047,0.05,0.044,0.049,0.05,0.063,0.042,0.037,0.032,0.036,0.035,0.028,0.021,0.024,0.007,0.02,0.012,0.003,0.009,0.013,0.004,0.007,0.001,0.002,0.002,0.002,0.002,0.006,0.001,0
0.004,0.003,0.001,0.003,0.002,0.004,0.007,0.006,0.004,0.008,0.006,0.009,0.013,0.005,0.013,0.012,0.02,0.021,0.03,0.024,0.032,0.034,0.049,0.045,0.057,0.042,0.047,0.055,0.053,0.046,0.06,0.047,0.038,0.032,0.037,0.024,0.028,0.023,0.016,0.016,0.007,0.017
0.004,0.006,0.008,0.008,0.015,0.008,0.014,0.015,0.017,0.029,0.02,0.031,0.035,0.036,0.046,0.048,0.048,0.038,0.06,0.048,0.043,0.042,0.049,0.038,0.042,0.034,0.035,0.028,0.025,0.017,0.019,0.02,0.01,0.008,0.015,0.011,0.008,0.004,0.006,0.004,0.006,0.002
0.003,0.001,0.001,0.001,0.006,0.002,0.008,0.004,0.013,0.007,0.015,0.013,0.016,0.026,0.022,0.028,0.033,0.023,0.036,0.032,0.05,0.039,0.054,0.052,0.05,0.047,0.053,0.06,0.038,0.037,0.04,0.041,0.033,0.023,0.028,0.019,0.013,0.008,0.008,0.003,0.007,0.007
0.022,0.018,0.015,0.033,0.029,0.032,0.039,0.028,0.047,0.055,0.046,0.038,0.062,0.059,0.055,0.042,0.04,0.036,0.038,0.03,0.028,0.028,0.02,0.021,0.019,0.025,0.018,0.012,0.01,0.005,0.006,0.007,0.004,0.006,0.008,0.002,0.002,0.003,0.002,0.005,0.002,0.003
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0.002,0.001,0.001,0,0.001,0.001,0.001,0.002,0.001,0.007,0.006,0.002,0.019,0.013,0.021,0.035,0.057,0.085,0.141,0.228,0.374
0.006,0.01,0.008,0.013,0.011,0.013,0.022,0.02,0.02,0.029,0.025,0.032,0.032,0.046,0.062,0.05,0.049,0.047,0.05,0.049,0.045,0.05,0.036,0.046,0.031,0.031,0.034,0.024,0.013,0.016,0.02,0.005,0.009,0.007,0.01,0.009,0.005,0.009,0.004,0.001,0.001,0
0.009,0.003,0.008,0.009,0.017,0.01,0.019,0.019,0.029,0.029,0.029,0.035,0.036,0.038,0.057,0.046,0.05,0.043,0.046,0.054,0.045,0.046,0.038,0.037,0.037,0.034,0.032,0.014,0.026,0.014,0.01,0.014,0.007,0.011,0.01,0.007,0.008,0.007,0.004,0.005,0.006,0.002
0,0.002,0,0,0.001,0,0.001,0.001,0.002,0.004,0.001,0.002,0.006,0.005,0.004,0.007,0.004,0.009,0.015,0.011,0.023,0.018,0.024,0.024,0.029,0.035,0.032,0.039,0.048,0.064,0.058,0.066,0.06,0.065,0.062,0.057,0.053,0.044,0.055,0.019,0.029,0.021
